  1.9798750e+003  2.6971552e+001 -1.9543974e-001 -1.4973753e+001  4.8084609e+001  4.9630295e+001  4.4330454e+001  7.1824104e+001 -2.2033613e+001  5.8559364e+001
  1.9799583e+003  6.2971552e+001  1.3804560e+001 -6.9737533e+000  7.6084609e+001  8.9630295e+001  1.3633045e+002  9.5824104e+001  1.4096639e+002  1.7755936e+002
  1.9800417e+003  8.5971552e+001  2.7804560e+001  6.2026247e+001  1.6708461e+002  1.2663030e+002  1.2233045e+002  1.2282410e+002  1.2896639e+002  1.0355936e+002
  1.9801250e+003  1.2897155e+002  7.8804560e+001  7.6026247e+001  2.2308461e+002  1.7163030e+002  1.7533045e+002  6.5824104e+001  1.1596639e+002  1.6855936e+002
  1.9802083e+003  3.8971552e+001 -1.7195440e+001 -4.0973753e+001  8.2084609e+001 -2.2369705e+001  1.1330454e+001  8.8241042e+000  4.9663866e+000  2.8559364e+001
  1.9802917e+003 -9.0284483e+000 -5.3195440e+001 -1.0197375e+002 -3.0915391e+001 -1.1136970e+002 -3.9669546e+001 -4.8175896e+001 -4.5033613e+001 -4.0440636e+001
  1.9803750e+003 -1.2028448e+001 -5.6195440e+001 -6.5973753e+001 -9.9153908e+000 -1.2336970e+002 -1.2266955e+002 -1.1617590e+002 -8.1033613e+001 -1.3144064e+002
  1.9804583e+003  3.3971552e+001 -1.9543974e-001 -4.7973753e+001  1.0084609e+001 -8.7369705e+001 -8.9669546e+001 -9.3175896e+001 -3.8033613e+001 -1.1144064e+002
  1.9805417e+003  5.7971552e+001  1.6804560e+001 -3.2973753e+001  3.1084609e+001 -5.6369705e+001 -1.4766955e+002 -1.3117590e+002 -1.8703361e+002 -1.6744064e+002
  1.9806250e+003  1.3297155e+002  4.8804560e+001  3.1026247e+001  9.9084609e+001 -1.4369705e+001 -1.2466955e+002 -1.1217590e+002 -1.8403361e+002 -1.2844064e+002
  1.9807083e+003  1.1697155e+002  5.2804560e+001  2.4026247e+001  9.3084609e+001  2.6302953e+000 -3.8669546e+001 -5.9175896e+001 -1.3503361e+002 -7.9440636e+001
  1.9807917e+003  8.0971552e+001  5.4804560e+001 -1.1973753e+001  5.1084609e+001 -2.2369705e+001 -4.7669546e+001 -5.4175896e+001 -1.4403361e+002 -7.1440636e+001
  1.9808750e+003  5.4971552e+001  3.8804560e+001 -5.7973753e+001 -2.9153908e+000 -6.1369705e+001  2.3304536e+000 -2.5175896e+001 -4.0336134e+000  7.1559364e+001
  1.9809583e+003  4.9971552e+001  1.2804560e+001  1.0026247e+001  6.1084609e+001  6.7630295e+001  1.3633045e+002  9.3824104e+001  1.3396639e+002  1.4855936e+002
  1.9810417e+003  5.7971552e+001  1.8804560e+001  3.4026247e+001  1.0808461e+002  1.5663030e+002  1.5933045e+002  1.6282410e+002  1.1396639e+002  1.2855936e+002
  1.9811250e+003  6.9715517e+000 -3.5195440e+001 -5.2973753e+001  3.1084609e+001  1.9630295e+001  6.4330454e+001  4.4824104e+001  8.9966387e+001  7.4559364e+001
  1.9812083e+003 -6.0284483e+000 -2.5195440e+001 -2.6973753e+001  5.9084609e+001 -2.7369705e+001  2.3304536e+000  3.8241042e+000  3.9663866e+000  5.5936353e-001
  1.9812917e+003  1.7971552e+001 -6.4195440e+001 -1.1097375e+002 -8.9153908e+000 -1.5536970e+002 -9.8669546e+001 -1.2217590e+002 -6.1033613e+001 -7.0440636e+001
  1.9813750e+003  5.9971552e+001 -1.5195440e+001 -8.0973753e+001 -1.6915391e+001 -1.3336970e+002 -1.1166955e+002 -1.2117590e+002 -5.0033613e+001 -1.0844064e+002
  1.9814583e+003  6.0971552e+001  1.8804560e+001 -7.0973753e+001 -2.1915391e+001 -1.4736970e+002 -1.2166955e+002 -1.3317590e+002  1.2966387e+001 -1.0244064e+002
  1.9815417e+003  1.0497155e+002  5.7804560e+001  1.7026247e+001  5.8084609e+001 -7.9369705e+001 -1.5966955e+002 -1.3917590e+002 -1.4003361e+002 -1.6244064e+002
  1.9816250e+003  9.5971552e+001  1.8804560e+001 -1.7973753e+001  3.7084609e+001 -6.3369705e+001 -1.0066955e+002 -7.9175896e+001 -1.3003361e+002 -1.0744064e+002
  1.9817083e+003  8.9971552e+001  3.6804560e+001  1.8026247e+001  3.9084609e+001 -4.9369705e+001 -6.6669546e+001 -6.5175896e+001 -1.1703361e+002 -6.8440636e+001
  1.9817917e+003  8.7971552e+001  4.0804560e+001  1.0262467e+000  6.1084609e+001  3.5630295e+001  3.1330454e+001  3.3824104e+001 -1.9033613e+001  3.2559364e+001
  1.9818750e+003  5.1971552e+001  4.8045603e+000  2.6246719e-002  1.0008461e+002  1.4963030e+002  1.7033045e+002  1.5582410e+002  1.0896639e+002  1.7955936e+002
  1.9819583e+003  2.8971552e+001 -1.2195440e+001 -3.7973753e+001  7.6084609e+001  9.7630295e+001  1.6133045e+002  1.8382410e+002  2.2296639e+002  1.8355936e+002
  1.9820417e+003 -1.2028448e+001 -5.7195440e+001 -5.6973753e+001  9.3084609e+001 -1.1369705e+001  5.3330454e+001  4.8824104e+001  1.2796639e+002  1.5255936e+002
  1.9821250e+003 -1.1028448e+001 -5.4195440e+001 -5.0973753e+001  7.1084609e+001  1.1630295e+001  7.0330454e+001  3.0824104e+001  1.5296639e+002  1.2155936e+002
  1.9822083e+003  1.7971552e+001 -5.3195440e+001 -9.7375328e-001  1.4008461e+002  9.3630295e+001  1.1333045e+002  9.9824104e+001  2.1296639e+002  9.0559364e+001
  1.9822917e+003 -4.8028448e+001 -1.1019544e+002 -4.4973753e+001  8.9084609e+001  3.0630295e+001  4.3330454e+001  4.2824104e+001  1.0596639e+002  5.9559364e+001
  1.9823750e+003  3.4971552e+001 -2.2195440e+001 -2.9973753e+001  7.3084609e+001 -1.5136970e+002 -2.0366955e+002 -1.7717590e+002 -8.7033613e+001 -1.8644064e+002
  1.9824583e+003  3.1971552e+001 -1.9543974e-001 -6.9737533e+000  7.7084609e+001 -2.7369705e+001 -1.0266955e+002 -6.3175896e+001  1.3966387e+001 -1.0644064e+002
  1.9825417e+003  8.8971552e+001  4.6804560e+001 -5.9737533e+000  7.1084609e+001 -4.3369705e+001 -1.0566955e+002 -7.1175896e+001 -4.6033613e+001 -9.7440636e+001
  1.9826250e+003  1.5297155e+002  1.1380456e+002  3.0026247e+001  1.0208461e+002 -1.1369705e+001 -6.8669546e+001 -3.5175896e+001 -9.4033613e+001 -8.0440636e+001
  1.9827083e+003  2.2897155e+002  1.8180456e+002  1.3502625e+002  1.8808461e+002  4.7630295e+001 -2.6695464e+000  1.8824104e+001 -4.4033613e+001 -1.5440636e+001
  1.9827917e+003  2.0197155e+002  1.2780456e+002  1.7502625e+002  1.5908461e+002  8.5630295e+001  7.8330454e+001  8.6824104e+001  4.3966387e+001  1.0055936e+002
  1.9828750e+003  2.3897155e+002  1.7680456e+002  2.1502625e+002  2.7208461e+002  2.2263030e+002  2.2533045e+002  2.4482410e+002  1.8296639e+002  2.2255936e+002
  1.9829583e+003  1.8397155e+002  1.1680456e+002  1.2302625e+002  2.1108461e+002  2.0063030e+002  2.7233045e+002  2.4682410e+002  2.7096639e+002  2.4455936e+002
  1.9830417e+003  2.2097155e+002  1.5880456e+002  2.0402625e+002  2.9608461e+002  2.8763030e+002  3.5233045e+002  3.1282410e+002  3.6296639e+002  3.4155936e+002
  1.9831250e+003  1.3397155e+002  9.0804560e+001  1.4302625e+002  3.4308461e+002  3.3163030e+002  3.9333045e+002  3.5982410e+002  3.8896639e+002  3.7055936e+002
  1.9832083e+003  5.5971552e+001  1.8045603e+000  7.6026247e+001  3.2908461e+002  2.7263030e+002  3.0833045e+002  2.5582410e+002  3.6196639e+002  2.8755936e+002
  1.9832917e+003  6.3971552e+001  8.0456026e-001  4.7026247e+001  1.7208461e+002  2.2630295e+001  3.2330454e+001  8.2410423e-001  8.6966387e+001  4.5593635e+000
  1.9833750e+003  7.4971552e+001  1.2804560e+001  1.6026247e+001  1.4008461e+002 -1.9369705e+001 -3.8669546e+001 -7.2175896e+001  4.4966387e+001 -4.6440636e+001
  1.9834583e+003  1.6697155e+002  1.1480456e+002  6.4026247e+001  1.6608461e+002 -2.9369705e+001 -5.1669546e+001 -7.9175896e+001  3.0966387e+001 -5.0440636e+001
  1.9835417e+003  2.1997155e+002  1.6080456e+002  1.0102625e+002  1.9908461e+002  2.6302953e+000  1.0330454e+001 -1.1175896e+001  2.9966387e+001 -1.4406365e+000
  1.9836250e+003  2.4297155e+002  1.7680456e+002  1.5002625e+002  2.1708461e+002  7.2630295e+001  1.5330454e+001  2.4824104e+001 -1.9033613e+001 -1.5440636e+001
  1.9837083e+003  2.8097155e+002  2.3580456e+002  2.0202625e+002  2.9408461e+002  1.1163030e+002  9.3304536e+000 -3.1758958e+000 -4.7033613e+001 -2.7440636e+001
  1.9837917e+003  2.0597155e+002  1.5780456e+002  1.2802625e+002  2.1508461e+002  8.2630295e+001  1.1330454e+001  8.8241042e+000 -5.8033613e+001 -1.6440636e+001
  1.9838750e+003  1.2797155e+002  7.0804560e+001  8.0026247e+001  2.0108461e+002  2.0263030e+002  2.9533045e+002  2.4582410e+002  1.8396639e+002  3.3155936e+002
  1.9839583e+003  7.4971552e+001  9.8045603e+000  3.6026247e+001  1.9708461e+002  1.3763030e+002  1.4533045e+002  1.2782410e+002  8.0966387e+001  8.5559364e+001
  1.9840417e+003  5.9971552e+001  1.6804560e+001  6.0262467e+000  1.3908461e+002  1.4630295e+001  4.3304536e+000 -6.1758958e+000 -9.0336134e+000 -1.1440636e+001
  1.9841250e+003  2.9971552e+001 -1.6195440e+001 -4.1973753e+001  6.1084609e+001  3.5630295e+001  1.0533045e+002  7.3824104e+001  1.2396639e+002  1.0455936e+002
  1.9842083e+003  4.6971552e+001 -8.1954397e+000 -6.0973753e+001  4.1084609e+001 -3.3697047e+000  2.3830454e+001  1.1824104e+001  1.0296639e+002  6.7559364e+001
  1.9842917e+003  1.3971552e+001 -4.7195440e+001 -1.0897375e+002 -5.5915391e+001 -1.4236970e+002 -5.7669546e+001 -5.3175896e+001  3.5966387e+001 -3.4440636e+001
  1.9843750e+003  6.7971552e+001  1.2804560e+001 -6.4973753e+001 -2.9915391e+001 -1.2436970e+002 -6.6669546e+001 -7.0175896e+001  4.3966387e+001 -5.9440636e+001
  1.9844583e+003  1.1297155e+002  5.1804560e+001  7.0262467e+000  5.6084609e+001 -9.9369705e+001 -1.2766955e+002 -1.1417590e+002  2.9663866e+000 -1.4744064e+002
  1.9845417e+003  1.6997155e+002  1.1180456e+002  8.3026247e+001  1.5308461e+002 -1.5369705e+001 -1.3566955e+002 -1.0717590e+002 -1.2703361e+002 -1.6344064e+002
  1.9846250e+003  1.9497155e+002  1.3480456e+002  7.5026247e+001  1.5008461e+002  1.0630295e+001 -5.7669546e+001 -3.1175896e+001 -1.0403361e+002 -9.2440636e+001
  1.9847083e+003  2.5197155e+002  1.8480456e+002  1.2102625e+002  1.9808461e+002  2.3630295e+001 -7.6695464e+000  1.2824104e+001  1.4299720e+001 -4.1440636e+001
  1.9847917e+003  1.4097155e+002  7.0804560e+001  1.7026247e+001  7.5084609e+001 -2.0369705e+001  4.1330454e+001  2.4824104e+001  1.3263305e+002  4.5559364e+001
  1.9848750e+003  6.6971552e+001  1.1804560e+001  8.1026247e+001  1.2608461e+002  1.0563030e+002  2.6733045e+002  2.3482410e+002  2.5096639e+002  2.5255936e+002
  1.9849583e+003  8.4971552e+001  1.6804560e+001  4.8026247e+001  1.0908461e+002  4.7630295e+001  8.3330454e+001  7.8824104e+001  6.9966387e+001  5.1559364e+001
  1.9850417e+003  5.9971552e+001  7.8045603e+000  2.0262467e+000  7.0084609e+001  8.6302953e+000 -3.6695464e+000  1.3824104e+001 -4.7033613e+001 -4.0440636e+001
  1.9851250e+003  8.9715517e+000 -4.7195440e+001 -4.3973753e+001  4.0846092e+000 -1.2836970e+002 -1.0566955e+002 -1.1017590e+002 -6.3033613e+001 -9.4440636e+001
  1.9852083e+003 -4.2028448e+001 -1.0719544e+002 -8.7973753e+001 -3.2915391e+001 -1.4836970e+002 -8.2669546e+001 -9.7175896e+001 -6.6033613e+001 -1.2144064e+002
  1.9852917e+003 -3.0284483e+000 -5.5195440e+001 -7.1973753e+001 -2.9915391e+001 -1.3836970e+002 -1.0466955e+002 -1.0917590e+002 -5.0033613e+001 -1.1344064e+002
  1.9853750e+003 -2.5028448e+001 -8.0195440e+001 -1.1597375e+002 -5.7915391e+001 -1.5336970e+002 -1.2466955e+002 -1.4317590e+002 -9.7033613e+001 -1.4344064e+002
  1.9854583e+003  4.5971552e+001 -1.0195440e+001 -1.0973753e+001  3.8084609e+001 -7.2369705e+001 -8.1669546e+001 -9.2175896e+001 -1.0703361e+002 -1.4144064e+002
  1.9855417e+003  1.2497155e+002  5.0804560e+001 -9.7375328e-001  5.9084609e+001 -3.5369705e+001 -1.0166955e+002 -9.6175896e+001 -1.7703361e+002 -1.2744064e+002
  1.9856250e+003  1.1297155e+002  4.3804560e+001  2.6246719e-002  5.3084609e+001 -4.5369705e+001 -8.1669546e+001 -8.9175896e+001 -1.7803361e+002 -1.4044064e+002
  1.9857083e+003  1.4997155e+002  8.8804560e+001  5.9026247e+001  1.1508461e+002  2.4630295e+001 -1.4669546e+001 -4.1758958e+000 -9.2033613e+001 -6.1440636e+001
  1.9857917e+003  1.1497155e+002  4.8804560e+001  1.0026247e+001  6.9084609e+001 -2.5369705e+001 -2.9669546e+001 -3.5175896e+001 -6.9033613e+001 -1.1440636e+001
  1.9858750e+003  7.5971552e+001  2.6804560e+001  1.0026247e+001  5.0084609e+001 -6.3369705e+001 -1.4669546e+001 -4.7175896e+001 -5.2033613e+001 -6.2440636e+001
  1.9859583e+003  4.5971552e+001 -1.0195440e+001 -5.9737533e+000  4.6084609e+001  7.6302953e+000  1.4330454e+001  1.6824104e+001 -6.9033613e+001 -6.0440636e+001
  1.9860417e+003  3.7971552e+001 -1.1195440e+001  2.3026247e+001  8.8084609e+001  1.2263030e+002  1.8833045e+002  1.6382410e+002  1.2796639e+002  1.6755936e+002
  1.9861250e+003  3.1971552e+001 -1.7195440e+001  6.3026247e+001  2.2408461e+002  1.8363030e+002  2.5033045e+002  2.2282410e+002  1.9296639e+002  1.4755936e+002
  1.9862083e+003 -2.0284483e+000 -6.1195440e+001 -1.3973753e+001  1.7408461e+002  2.6630295e+001  1.0233045e+002  7.3824104e+001  1.4696639e+002  1.0455936e+002
  1.9862917e+003  4.9715517e+000 -5.5195440e+001 -5.7973753e+001  3.0084609e+001 -1.4436970e+002 -1.1566955e+002 -1.3617590e+002 -5.8033613e+001 -1.3444064e+002
  1.9863750e+003  1.4971552e+001 -3.9195440e+001 -7.1973753e+001  3.0846092e+000 -1.3936970e+002 -7.4669546e+001 -9.2175896e+001 -3.5033613e+001 -8.9440636e+001
  1.9864583e+003  1.2971552e+001 -3.3195440e+001 -5.7973753e+001  1.9084609e+001 -8.5369705e+001 -8.6669546e+001 -8.8175896e+001 -6.3033613e+001 -1.1744064e+002
  1.9865417e+003  7.8971552e+001  2.0804560e+001  1.9026247e+001  8.4084609e+001 -6.9369705e+001 -1.1766955e+002 -1.2017590e+002 -1.6003361e+002 -1.4244064e+002
  1.9866250e+003  1.0697155e+002  3.6804560e+001  3.2026247e+001  1.0208461e+002 -1.1369705e+001 -9.0669546e+001 -8.2175896e+001 -1.5903361e+002 -1.2344064e+002
  1.9867083e+003  1.1597155e+002  4.8804560e+001  3.8026247e+001  1.2108461e+002  6.6302953e+000 -6.9669546e+001 -3.4175896e+001 -1.0903361e+002 -7.6440636e+001
  1.9867917e+003  1.3897155e+002  8.7804560e+001  7.4026247e+001  1.0908461e+002  1.0630295e+001 -3.0669546e+001 -1.5175896e+001 -9.8033613e+001 -7.8440636e+001
  1.9868750e+003  1.5297155e+002  8.8804560e+001  3.4026247e+001  8.9084609e+001 -2.3369705e+001  2.8330454e+001  2.8241042e+000  2.5966387e+001  4.5593635e+000
  1.9869583e+003  1.3497155e+002  8.5804560e+001  6.6026247e+001  1.2908461e+002  8.5630295e+001  1.2933045e+002  9.9824104e+001  6.5966387e+001  1.1855936e+002
  1.9870417e+003  5.1971552e+001  4.8045603e+000 -6.9737533e+000  3.2084609e+001  2.3630295e+001  1.1833045e+002  8.7824104e+001  1.0396639e+002  1.0655936e+002
  1.9871250e+003  1.0397155e+002  4.1804560e+001  5.3026247e+001  8.1084609e+001  9.6302953e+000  1.4733045e+002  1.0882410e+002  1.3296639e+002  1.2755936e+002
  1.9872083e+003  1.0971552e+001 -5.5195440e+001 -1.5973753e+001  3.2084609e+001 -1.9369705e+001  1.1733045e+002  7.9824104e+001  9.3966387e+001  1.0555936e+002
  1.9872917e+003 -8.0284483e+000 -6.9195440e+001 -7.3973753e+001 -4.4915391e+001 -1.7836970e+002 -1.0166955e+002 -1.1417590e+002 -1.1003361e+002 -1.0944064e+002
  1.9873750e+003  7.1971552e+001  1.4804560e+001  2.2026247e+001  6.4084609e+001 -8.6369705e+001 -5.2669546e+001 -6.6175896e+001 -2.7033613e+001 -7.8440636e+001
  1.9874583e+003  4.6971552e+001 -6.1954397e+000 -3.9973753e+001  2.6084609e+001 -1.1536970e+002 -1.3066955e+002 -1.2817590e+002 -1.7203361e+002 -1.6244064e+002
  1.9875417e+003  1.1697155e+002  6.1804560e+001  3.5026247e+001  9.0084609e+001 -5.8369705e+001 -4.7669546e+001 -4.9175896e+001 -1.1503361e+002 -8.0440636e+001
  1.9876250e+003  1.2997155e+002  8.1804560e+001  7.4026247e+001  1.3908461e+002 -3.3697047e+000 -9.5669546e+001 -7.5175896e+001 -1.7803361e+002 -1.4244064e+002
  1.9877083e+003  1.6997155e+002  1.0680456e+002  5.7026247e+001  1.1308461e+002 -4.0369705e+001 -6.1669546e+001 -5.3175896e+001 -1.4203361e+002 -1.1744064e+002
  1.9877917e+003  1.1897155e+002  7.5804560e+001  6.4026247e+001  1.1408461e+002  3.6302953e+000 -3.6669546e+001 -2.0175896e+001 -1.2003361e+002 -1.0544064e+002
  1.9878750e+003  1.4597155e+002  9.0804560e+001  4.7026247e+001  1.1108461e+002  6.6302953e+000  4.3330454e+001  4.4824104e+001 -3.6033613e+001  4.0559364e+001
  1.9879583e+003  5.6971552e+001 -1.2195440e+001  4.3026247e+001  1.0008461e+002  6.4630295e+001  1.6033045e+002  1.2982410e+002  1.2196639e+002  1.2255936e+002
  1.9880417e+003  1.0971552e+001 -4.9195440e+001 -3.0973753e+001  4.4084609e+001  2.1630295e+001  1.2733045e+002  7.1824104e+001  6.1966387e+001  7.0559364e+001
  1.9881250e+003  4.0971552e+001 -7.1954397e+000 -2.2973753e+001  6.7084609e+001 -1.3036970e+002 -7.1669546e+001 -1.1417590e+002 -1.0403361e+002 -1.0444064e+002
  1.9882083e+003  9.9715517e+000 -4.0195440e+001 -4.5973753e+001  7.0846092e+000 -1.7636970e+002 -7.5669546e+001 -1.2017590e+002 -7.7033613e+001 -8.9440636e+001
  1.9882917e+003  2.9715517e+000 -6.3195440e+001 -4.7973753e+001  2.4084609e+001 -1.2036970e+002 -4.6669546e+001 -7.9175896e+001 -5.8033613e+001 -9.0440636e+001
  1.9883750e+003 -2.4028448e+001 -8.9195440e+001 -1.0997375e+002 -4.0915391e+001 -1.5036970e+002 -4.1669546e+001 -7.8175896e+001 -3.0033613e+001 -4.0440636e+001
  1.9884583e+003 -1.1028448e+001 -7.2195440e+001 -7.6973753e+001 -6.3915391e+001 -1.1736970e+002 -9.7669546e+001 -1.0117590e+002 -1.0703361e+002 -1.2644064e+002
  1.9885417e+003  1.0097155e+002  4.4804560e+001  5.0262467e+000  2.7084609e+001 -6.4369705e+001 -1.3066955e+002 -1.1817590e+002 -1.9303361e+002 -1.7044064e+002
  1.9886250e+003  8.5971552e+001  1.6804560e+001  2.4026247e+001  4.6084609e+001 -1.2369705e+001 -1.0866955e+002 -9.3175896e+001 -2.0203361e+002 -1.4344064e+002
  1.9887083e+003  8.1971552e+001  1.5804560e+001  1.2026247e+001  6.5084609e+001 -6.6369705e+001 -1.2166955e+002 -1.1717590e+002 -1.8203361e+002 -1.5744064e+002
  1.9887917e+003  5.3971552e+001 -1.1195440e+001 -7.9737533e+000  5.1084609e+001 -6.9369705e+001 -6.1669546e+001 -6.6175896e+001 -1.4803361e+002 -1.0144064e+002
  1.9888750e+003 -1.0028448e+001 -6.5195440e+001 -6.2973753e+001 -9.9153908e+000 -4.3697047e+000  1.0933045e+002  8.5824104e+001  1.1396639e+002  1.3755936e+002
  1.9889583e+003 -1.9028448e+001 -7.1195440e+001 -6.3973753e+001 -1.5915391e+001 -8.3369705e+001 -2.4669546e+001 -4.8175896e+001 -4.9033613e+001 -6.6440636e+001
  1.9890417e+003 -3.9028448e+001 -1.1019544e+002 -1.2697375e+002 -6.1915391e+001 -1.3336970e+002 -3.8669546e+001 -8.5175896e+001 -2.0336134e+000 -3.4440636e+001
  1.9891250e+003 -6.4028448e+001 -1.2819544e+002 -8.3973753e+001 -4.8915391e+001 -1.0236970e+002 -6.7669546e+001 -9.5175896e+001 -1.3203361e+002 -1.2844064e+002
  1.9892083e+003 -2.3028448e+001 -7.9195440e+001 -8.0973753e+001  1.4084609e+001  2.6630295e+001  1.3533045e+002  7.5824104e+001  8.5966387e+001  8.3559364e+001
  1.9892917e+003 -2.1028448e+001 -8.9195440e+001 -6.4973753e+001 -6.9153908e+000 -4.8369705e+001 -2.7669546e+001 -5.0175896e+001 -2.9033613e+001 -6.1440636e+001
  1.9893750e+003  6.9715517e+000 -5.8195440e+001 -5.5973753e+001 -1.0915391e+001 -1.0336970e+002 -8.7669546e+001 -1.1717590e+002 -5.2033613e+001 -1.2544064e+002
  1.9894583e+003  2.9971552e+001 -2.8195440e+001 -1.9973753e+001  3.8084609e+001 -9.2369705e+001 -1.0566955e+002 -1.4717590e+002 -1.1003361e+002 -1.3944064e+002
  1.9895417e+003  1.0297155e+002  3.1804560e+001 -1.3973753e+001  6.2084609e+001 -8.5369705e+001 -7.9669546e+001 -8.7175896e+001 -1.3403361e+002 -1.1944064e+002
  1.9896250e+003  1.0897155e+002  3.3804560e+001  1.7026247e+001  1.2108461e+002 -2.7369705e+001 -8.6669546e+001 -1.1817590e+002 -1.7703361e+002 -1.3344064e+002
  1.9897083e+003  1.4797155e+002  7.6804560e+001  6.9026247e+001  1.3008461e+002  3.0630295e+001 -3.1669546e+001 -7.3175896e+001 -1.2703361e+002 -1.1244064e+002
  1.9897917e+003  7.9971552e+001  1.6804560e+001  3.0026247e+001  7.5084609e+001 -7.3697047e+000 -2.1669546e+001 -2.5175896e+001 -9.4033613e+001 -5.2440636e+001
  1.9898750e+003  1.1397155e+002  5.4804560e+001  3.3026247e+001  7.2084609e+001 -4.2369705e+001 -2.0669546e+001 -3.1175896e+001 -5.4033613e+001 -3.4440636e+001
  1.9899583e+003  6.8971552e+001  2.2804560e+001 -1.9737533e+000  1.0308461e+002 -1.7369705e+001 -1.3669546e+001 -5.4175896e+001 -7.3033613e+001 -5.9440636e+001
  1.9900417e+003  5.2971552e+001  8.8045603e+000 -1.7973753e+001  6.6084609e+001 -5.3697047e+000  9.7330454e+001  3.3824104e+001  1.2696639e+002  5.3559364e+001
  1.9901250e+003  1.2971552e+001 -5.7195440e+001 -5.3973753e+001  1.3084609e+001 -5.7369705e+001  6.7330454e+001  6.8241042e+000  9.6966387e+001  2.9559364e+001
