-85.92781	20.073513	114.34083	-4556.6025
-85.91973	20.070175	115.26293	-4558.118
-85.911644	20.066835	116.185036	-4557.178
-85.903564	20.063496	117.10714	-4555.4355
-85.895485	20.060156	118.02924	-4551.871
-85.887405	20.056816	118.95135	-4550.6377
-85.879326	20.053474	119.87345	-4549.0806
-85.87125	20.050133	120.795555	-4550.1675
-85.86317	20.046791	121.71766	-4552.468
-85.85509	20.04345	122.63976	-4556.731
-85.84701	20.040108	123.56187	-4561.989
-85.83893	20.036766	124.48397	-4564.8364
-85.83086	20.033422	125.406075	-4565.353
-85.82278	20.030079	126.32818	-4566.504
-85.8147	20.026735	127.25028	-4567.5444
-85.80662	20.023392	128.17238	-4566.557
-85.798546	20.020048	129.09448	-4565.061
-85.79047	20.016703	130.01659	-4563.898
-85.782394	20.013357	130.93869	-4564.946
-85.774315	20.010012	131.8608	-4563.3433
-85.76624	20.006666	132.7829	-4561.37
-85.75817	20.00332	133.705	-4558.099
-85.75009	19.999973	134.6271	-4553.4062
-85.74202	19.996626	135.54921	-4547.4224
-85.73395	19.993279	136.47131	-4540.295
-85.72587	19.989931	137.39342	-4531.524
-85.7178	19.986584	138.31552	-4522.094
-85.709724	19.983236	139.23763	-4513.4053
-85.70165	19.979887	140.15973	-4505.529
-85.69358	19.976538	141.08183	-4494.8647
-85.68551	19.973188	142.00394	-4482.126
-85.67744	19.96984	142.92604	-4474.482
-85.669365	19.966488	143.84814	-4469.7954
-85.66129	19.963137	144.77025	-4462.884
-85.65323	19.959787	145.69235	-4456.7695
-85.64516	19.956434	146.61446	-4458.214
-85.637085	19.953083	147.53656	-4466.3877
-85.62902	19.949732	148.45866	-4478.6055
-85.62095	19.946379	149.38077	-4495.5073
-85.61288	19.943026	150.30287	-4513.0127
-85.60481	19.939672	151.22498	-4531.0327
-85.59674	19.93632	152.14708	-4550.5967
-85.58868	19.932966	153.06918	-4566.87
-85.58061	19.929611	153.99129	-4582.7354
-85.57254	19.926256	154.91339	-4597.2554
-85.564476	19.922903	155.8355	-4606.1743
-85.55641	19.919546	156.7576	-4604.9297
-85.54834	19.916191	157.6797	-4601.406
-85.540276	19.912836	158.6018	-4597.4673
-85.53221	19.90948	159.52391	-4590.442
-85.52415	19.906122	160.44601	-4581.3237
-85.51608	19.902765	161.36812	-4574.5586
-85.50802	19.899406	162.29022	-4569.6714
-85.499954	19.89605	163.21233	-4566.176
-85.49189	19.89269	164.13443	-4563.8247
-85.483826	19.889332	165.05653	-4562.453
-85.47577	19.885973	165.97864	-4561.1816
-85.467705	19.882614	166.90074	-4560.779
-85.45964	19.879255	167.82285	-4560.773
-85.45158	19.875895	168.74495	-4560.6978
-85.44352	19.872534	169.66705	-4561.0337
-85.435455	19.869173	170.58916	-4561.714
-85.4274	19.865812	171.51126	-4564.1426
-85.419334	19.862452	172.43336	-4569.791
-85.41128	19.859089	173.35547	-4574.3696
-85.40321	19.855726	174.27757	-4579.7153
-85.39516	19.852364	175.19968	-4587.196
-85.3871	19.849	176.12178	-4595.497
-85.379036	19.845638	177.04388	-4603.8647
-85.37098	19.842274	177.96599	-4614.1006
-85.36292	19.838911	178.88809	-4624.209
-85.354866	19.835546	179.8102	-4634.073
-85.34681	19.832182	180.7323	-4643.808
-85.33875	19.828815	181.6544	-4652.208
-85.330696	19.82545	182.5765	-4659.7827
-85.32264	19.822084	183.49861	-4667.3325
-85.31458	19.818718	184.42072	-4674.325
-85.306526	19.815351	185.34282	-4679.898
-85.29847	19.811985	186.26492	-4684.037
-85.29041	19.808619	187.18703	-4688.479
-85.282364	19.80525	188.10913	-4691.7495
-85.27431	19.801882	189.03123	-4693.811
-85.26625	19.798513	189.95334	-4694.876
-85.2582	19.795145	190.87544	-4696.647
-85.250145	19.791777	191.79755	-4697.9727
-85.242096	19.788406	192.71965	-4696.732
-85.23404	19.785038	193.64175	-4693.9424
-85.22599	19.781668	194.56386	-4691.223
-85.21793	19.778297	195.48596	-4687.916
-85.209885	19.774925	196.40807	-4680.6255
-85.201836	19.771555	197.33017	-4671.067
-85.19379	19.768183	198.25227	-4662.2144
-85.18573	19.76481	199.17438	-4651.8804
-85.17768	19.761438	200.09648	-4638.419
-85.16963	19.758066	201.01859	-4622.992
-85.16158	19.754692	201.94069	-4608.3496
-85.153534	19.75132	202.8628	-4594.7495
-85.145485	19.747946	203.7849	-4580.567
-85.137436	19.744572	204.707	-4567.44
-85.12939	19.741198	205.6291	-4556.8643
-85.12134	19.737822	206.55121	-4550.5015
-85.1133	19.734447	207.47331	-4547.2266
-85.10525	19.731071	208.39542	-4544.708
-85.0972	19.727695	209.31752	-4545.5483
-85.08915	19.72432	210.23962	-4548.8955
-85.08111	19.720943	211.16173	-4552.2944
-85.07306	19.717566	212.08383	-4555.832
-85.06502	19.714188	213.00594	-4559.635
-85.05697	19.710812	213.92804	-4563.2974
-85.04893	19.707432	214.85014	-4565.8994
-85.04088	19.704054	215.77225	-4567.8823
-85.03284	19.700676	216.69435	-4569.55
-85.024796	19.697296	217.61646	-4571.8228
-85.01675	19.693916	218.53856	-4573.4233
-85.008705	19.690536	219.46066	-4574.184
-85.00066	19.687157	220.38277	-4574.054
-84.99262	19.683777	221.30487	-4573.3027
-84.98458	19.680395	222.22697	-4572.377
-84.97654	19.677013	223.14908	-4570.416
-84.9685	19.673632	224.07118	-4569.664
-84.96046	19.67025	224.99329	-4569.745
-84.952415	19.666868	225.91539	-4569.648
-84.944374	19.663485	226.8375	-4569.9863
-84.93633	19.660103	227.7596	-4569.8247
-84.9283	19.65672	228.6817	-4570.3975
-84.92026	19.653336	229.6038	-4569.6597
-84.91222	19.64995	230.52591	-4570.033
-84.904175	19.646566	231.44801	-4570.7173
-84.89614	19.64318	232.37012	-4571.0264
-84.8881	19.639797	233.29222	-4570.2695
-84.880066	19.636412	234.21432	-4570.1855
-84.872025	19.633024	235.13643	-4570.997
-84.86399	19.629639	236.05853	-4571.8833
-84.85596	19.626251	236.98064	-4573.3706
-84.847916	19.622866	237.90274	-4575.494
-84.83988	19.619478	238.82484	-4578.264
-84.83185	19.616089	239.74695	-4581.0117
-84.823814	19.612701	240.66905	-4583.6597
-84.81577	19.609314	241.59116	-4585.664
-84.80774	19.605925	242.51326	-4586.962
-84.799706	19.602535	243.43536	-4588.2134
-84.79167	19.599146	244.35747	-4588.4233
-84.78364	19.595757	245.27957	-4588.118
-84.775604	19.592365	246.20168	-4586.941
-84.76757	19.588976	247.12378	-4585.0957
-84.759544	19.585585	248.04588	-4583.265
-84.75151	19.582193	248.96799	-4581.41
-84.74348	19.578802	249.89009	-4579.5503
-84.73544	19.575409	250.8122	-4577.6953
-84.72742	19.572018	251.7343	-4578.605
-84.71938	19.568624	252.6564	-4580.721
-84.71135	19.565231	253.5785	-4577.8857
-84.70332	19.561838	254.50061	-4572.325
-84.69529	19.558445	255.42271	-4569.623
-84.68726	19.55505	256.34482	-4567.964
-84.67924	19.551655	257.2669	-4564.997
-84.6712	19.548262	258.189	-4563.2485
-84.66318	19.544865	259.11108	-4563.9795
-84.65515	19.54147	260.03317	-4564.9814
-84.64712	19.538074	260.95526	-4564.486
-84.63909	19.534678	261.87735	-4563.424
-84.631065	19.53128	262.79944	-4560.9146
-84.62304	19.527884	263.72153	-4557.6016
-84.61501	19.524487	264.64362	-4551.926
-84.60699	19.52109	265.5657	-4542.657
-84.59896	19.51769	266.4878	-4534.7256
-84.590935	19.514294	267.40988	-4532.5938
-84.58291	19.510895	268.33197	-4531.846
-84.57489	19.507496	269.25406	-4528.4575
-84.566864	19.504095	270.17615	-4527.0713
-84.55884	19.500696	271.09824	-4535.1206
-84.55081	19.497295	272.02032	-4546.161
-84.54279	19.493895	272.9424	-4555.8457
-84.53477	19.490494	273.8645	-4565.9805
-84.52675	19.487093	274.7866	-4572.8574
-84.51872	19.483692	275.70868	-4573.8135
-84.510704	19.48029	276.63077	-4575.5796
